id,name,discount,city,address,category,subcategory,description,detail_url
16379,זוהר מתנות שאוהבים,3.5,רעננה,חנקין 27,צרכנות,"מתנות,יצירה וכלי בית",שעון דיגיטלי + יום בשבוע + תאריך בעברית,https://be-plus.co.il/component/crm/product/16379
18671,זוהר עוז אקדמיית בוטיק בתחום הציפורניים,8.5,ראשון לציון,לוי משה 16,"טיפוח, קוסמטיקה ועיצוב שיער",חנויות קוסמטיקה,קורסים בתחום הציפורנים,https://be-plus.co.il/component/crm/product/18671
14410,זויה פיקה ריסים וגבות,3.5,ראשון לציון,הרצל 30,"טיפוח, קוסמטיקה ועיצוב שיער",קוסמטיקה ולייזר,הלחמת ריסים לעיצוב גבות,https://be-plus.co.il/component/crm/product/14410
7030,זויה ראבינין,3,בת ים,נורדאו 33,"טיפוח, קוסמטיקה ועיצוב שיער",,אסטתיקה לפנים,https://be-plus.co.il/component/crm/product/7030
18379,זול סטוק,3.5,אלעד,רבי יהודה הנשיא 95,לבית ולגן,,לבית ולגן,https://be-plus.co.il/component/crm/product/18379
15115,זול פעמי מודיעין עלית,3.5,מודיעין-מכבים-רעות,נתיבות המשפט 105,צרכנות,כלים חד פעמיים,חד פעמי מסיבות יום הולדת,https://be-plus.co.il/component/crm/product/15115
4609,זול-שיק,3,רעננה,אחוזה 120,אופנה,,"גימיקים לילדים, פאזלים, משחקי חשיבה, אביזרי אופנה לילדות ונשים, הפתעות",https://be-plus.co.il/component/crm/product/4609
19580,זום דייט,7,פתח תקווה,צוויק בן ציון 11,"לימודים, חוגים וייעוץ",ייעוץ והכשרה,"פנינה רייפמן, מנטורית מומחית להתאמה זוגית ויצירת זוגיות, הסרת חסמים וט",https://be-plus.co.il/component/crm/product/19580
13044,זורו סדנאות קוקטלים ואירועים,5,online,,ספורט,,זורו מציע לכם מכוון אירועים וסדנאות קוקטיילים ייחודים בהתאמה אישית בכל,https://be-plus.co.il/component/crm/product/13044
12277,זטלאוי חביתות,3,נתניה,סמילנסקי 2,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"חביתות מיוחדות, סנדוויץ טוניסאי נדיר וטוסט נקניק. כשר - מהדרין.",https://be-plus.co.il/component/crm/product/12277
18137,זיו המסגרת,5.5,ראשון לציון,פלטין נפתלי 3,לבית ולגן,,מיזגור תמונות,https://be-plus.co.il/component/crm/product/18137
9578,זיו מיזוג אוויר/מנעולן,3,באר יעקב,שוהם 12,צרכנות,,"תיקון לכל סוגי המזגנים, התקנת מערכות מיזוג אוויר, ייעוץ ופתרונות בבית",https://be-plus.co.il/component/crm/product/9578
15006,זיידי פיצה ועוד,8.5,אפרת,הדקל 6,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",פיצריות,פיצריה חדשה בסגנון ניו יורק אותנטי כאן באפרת! אצל זיידי תוכלו למצוא את,https://be-plus.co.il/component/crm/product/15006
7015,זינגר מערכות אבטחה,6,ירושלים,לשם 13,"אלקטרוניקה, תאורה ומוצרי חשמל",,"מערכות אבטחה, מצלמות, אזעקות ואינטרקום",https://be-plus.co.il/component/crm/product/7015
14728,זירת הלייזר,8.5,מודיעין-מכבים-רעות,דם המכבים 36,אטרקציות ופנאי,אטרקציות,"משחקייה דיגיטאלית חדשנית, הכוללת פעילויות מציאות מדומה ומתחם לייזר טאג",https://be-plus.co.il/component/crm/product/14728
11268,זית זיתון- פינת השף,3,חיפה,סירקין 33,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",אוכל מהיר,"אוכל ערבי אותנטי, מזרחי, ים תיכוני",https://be-plus.co.il/component/crm/product/11268
10759,זלמניקו,5,תל אביב - יפו,בן זומא 1,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"מנות שף בפיתה או בצלחת מהקצביה. הבשרים של זלמן, תבשילים מיוחדים, מגוונ",https://be-plus.co.il/component/crm/product/10759
17425,זלמנס רמות,3.5,ירושלים,שד' גולדה מאיר 225,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",אוכל מהיר,"טוסט נקניק, שניצל בחלה, נקניקיות שף, בורגר, קורנדוג במתכון סודי, מטוגנ",https://be-plus.co.il/component/crm/product/17425
14338,זמן איכות,10,מודיעין-מכבים-רעות,שדרות דם המכבים 28,לילד ולתינוק,צעצועים ומשחקי ילדים,חנות המתמחה במשחקי הרכבה ועצירה ברמת איכות גבוהה מאירופה.מפתח מוטוריקה,https://be-plus.co.il/component/crm/product/14338
19353,זמן לאהבה,3.5,רחובות,יעקב 43,צרכנות,מתנות,"חנות מתנות לגבר ולאישה, מתנות לזוגות",https://be-plus.co.il/component/crm/product/19353
5813,זנב- מה שחיות אוהבות,3,צורן,דרך לב השרון 42,צרכנות,,המרכז המקצועי לציוד ומזון לחיות מחמד. הכל תחת קורת גג אחת,https://be-plus.co.il/component/crm/product/5813
15116,זעפרן,3.5,אשדוד,שד תל חי 19,"מזון, מינימרקטים וסופרמרקטים",חנויות נוחות/ קיוסקים,"תבלינים, פיצוחים, פירות יבשים, מתוקים, אלכהול ואפרטיף",https://be-plus.co.il/component/crm/product/15116
8199,זעפרן,3,אילת,"הבורסקאי 9, א.ת","מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"אוכל מבושל ביתי, גריל שיפודים ועוד. כשר.",https://be-plus.co.il/component/crm/product/8199
19243,זעפרן הבית לפיצוחים ותבלינים,8.5,נתיבות,רבי עקיבא 23,"מזון, מינימרקטים וסופרמרקטים",חנויות נוחות/ קיוסקים,"פיצוחים, תבלינים, ממתקים, יינות, מוצריי אפיה, פירות יבשים, קטניות",https://be-plus.co.il/component/crm/product/19243
17652,זקן סגול,3.5,תל אביב - יפו,דיזנגוף סנטר 50,אופנה,הלבשה לכל המשפחה,"בגדים בלעדיים מעוצבים, זוהרים בחושך ובאולטרה סגול.",https://be-plus.co.il/component/crm/product/17652
7687,זר טעים,3.5,תל אביב - יפו,אבן גבירול 9,אופנה,,"אנו מציעים לכם שלל פרחים במגוון צבעים, זרים לכל חוויה ואפילו כמה אכילי",https://be-plus.co.il/component/crm/product/7687
12784,זר מאסטר,3.5,באר שבע,יוהנה ז'בוטינסקי 30,לבית ולגן,,"פרחים, עציצים, מתנות לכל אירוע, בלוני הליום, שוקולדים, אקססוריז לבית,",https://be-plus.co.il/component/crm/product/12784
18149,זרימה,5,נתניה,שדרות גיבורי ישראל 40,אופנה,הלבשת נשים,"אם פעם הנושא של סקסשופ ואביזרי מין היו משהו שלא מדברים עליו, הרי שכיום",https://be-plus.co.il/component/crm/product/18149
14824,ח.מ חומרי בניין,3.5,טמרה,טמרה 1,לבית ולגן,חומרי בנין,חומרי בניין אינסטלציה כלי עבודה חשמליים רגילים ידנים אביזרים לגינה צבע,https://be-plus.co.il/component/crm/product/14824
9353,ח.ס דלתות,5,רחובות,הרצל 127,לבית ולגן,,"חיפוי מגנטי של מקררים ודלתות , דלתות מטבחים וחידוש מטבחים",https://be-plus.co.il/component/crm/product/9353
14753,חאפלה,3.5,ראשון לציון,בן צבי יצחק 36,צרכנות,"מתנות,יצירה וכלי בית",מוצרי מיתוג לאירועים וחתונות,https://be-plus.co.il/component/crm/product/14753
12194,חבד יודאיקה ואומנות יהודית,3.5,חדרה,"שכטמן 10, קניון מול החוף",יודאיקה ותשמישי קדושה,יודאיקה,"תשמישי קדושה, תפילין, מזוזות, טליתות, גביעי קודש, פמוטים, סטים לבר מצו",https://be-plus.co.il/component/crm/product/12194
19469,חביבי קפה,5,כפר מנדא,כביש ראשי,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",בתי קפה,"בית קפה, גלידריה, עוגות, עוגיות, שתיה קרה/חמה, ברד, קוקטיילים, מוחיטו,",https://be-plus.co.il/component/crm/product/19469
12159,חבקין צמחי מרפא,5,ראש פינה,האגס 1,אופנה,,"צמחי מרפא, תבלינים טבעיים וקוסמטיקה טבעית, בשמים, קריסטלים, קטורת, מתנ",https://be-plus.co.il/component/crm/product/12159
16907,חבר על ארבע,3.5,"בני עי""ש",הדקל 8,אטרקציות ופנאי,,מזון וציוד לבעלי חיים,https://be-plus.co.il/component/crm/product/16907
10235,חבריס,5,חיפה,הנמל 32,"מסעדות, בתי קפה, בתי מאפה ומזון מהיר",,"בר, פאב, נרגילות, אלכוהול, פירות, קוקטיילים ועוד.",https://be-plus.co.il/component/crm/product/10235
8991,חגיגה,3.5,ירושלים,שמאי 12,אופנה,,"מתנות ואירועים במיתוג אישי, בית דפוס לבלונים, משלוחי בלונים, מארזי שוק",https://be-plus.co.il/component/crm/product/8991
9737,חגיגה בג'ונגל,2.5,אור יהודה,יחזקאל קזז 9,צרכנות,,"מזון וציוד בעלי חיים, אקווטיקה ובעלי כנף.",https://be-plus.co.il/component/crm/product/9737
18004,חגית כרם,10,נהריה,שד הגעתון 1,"טיפוח, קוסמטיקה ועיצוב שיער",קוסמטיקה ולייזר,"בקליניקה תמצאו מגוון רחב של טיפולים מתקדמים, המבוססים על טכנולוגיות חד",https://be-plus.co.il/component/crm/product/18004
4829,חגית מ-א עד ת,3.5,קרית מוצקין,שדרות גושן 84,אופנה,,"חנות לבגדי גברים, נשים, וילדים. חליפות, מותגים לילדים, הדפסת חולצות בי",https://be-plus.co.il/component/crm/product/4829
4701,חד פעמי ובגדול,5,אשקלון,אלי כהן 44,אופנה,,"מבחר כלים לימי הולדת, לאירועים, ומסיבות, כלים מעוצבים, ועוד מבחר גדול",https://be-plus.co.il/component/crm/product/4701
4356,חד פעמי ודי,6,ראש העין,"שלום שבזי 155, מצפה אפק",לבית ולגן,,"כל מה שצריך לאירוח מושלם, במחירים אטרקטיביים, שירות אמין ומקצועי.",https://be-plus.co.il/component/crm/product/4356
13909,חד פעמי ועוד,3.5,אור יהודה,יוסף חיים 26,צרכנות,,"חד פעמי, אקססוריז לבית, מתנות, מגבות, מצעים, תשמישי קדושה, משחקים, צעצ",https://be-plus.co.il/component/crm/product/13909
9536,חד פעמי פלוס,4,רחובות,הרצל 193,אופנה,,"מתן שירות לכלי בית חד פעמיים לפרטיים עסקיים ומוסדות , מוצרי אריזה לאפי",https://be-plus.co.il/component/crm/product/9536
4380,חד פעמי שופ,6,רעננה,"המלאכה 2, קניון רננים",צרכנות,,"חנות המוקדשת כל כולה למוצרים לימי הולדת, בריתות, הצעות נישואין, מסיבות",https://be-plus.co.il/component/crm/product/4380
18110,חדוה בגן,2,אבן יהודה,אבן יהודה 1,לבית ולגן,משתלות,"מקומות שכדי להבין אותם פשוט צריך לבקר בהם, חדווה בגן היא מקום כזה, למר",https://be-plus.co.il/component/crm/product/18110
10582,חדר בריחה - תעלומה,4.5,ירושלים,שטנר 7,ספורט,,"חדר בריחה בירושלים, מיוחד ומאתגר משלב טכנולוגיה שטרם נראתה בארץ. מתאים",https://be-plus.co.il/component/crm/product/10582
14426,חדר כושר gorilla gym,5,ערערה,אל דהראת 1,ספורט,מועדוני כושר,"חדר כושר לאימונים אישיים ולקבוצות אימון, כושר אישי להרזיה ולחיטוב הגוף",https://be-plus.co.il/component/crm/product/14426
12441,חדרי בריחה - קיבוץ אפיקים,5,online,קיבוץ אפיקים,ספורט,,"חדרי בריחה, ימי הולדת, ימי גיבוש ומסיבות. נגיש.",https://be-plus.co.il/component/crm/product/12441
